Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Colombie,44,Crème,,,0.0,0.02,0.01,0.0,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Colombie,44,Graisses Animales Crue,,9000000.0,20.0,1.05,2.28,0.04,60000000.0,0.0,19000000.0,51000000.0,,41000000.0,,,0.0
Colombie,44,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Colombie,44,Huiles de Poissons,,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,3000000.0,0.0,,0.0,,,
Colombie,44,Lait - Excl Beurre,783000000.0,7000000.0,179.0,108.47,8.89,10.68,6483000000.0,54000000.0,79000000.0,5242000000.0,452000000.0,6457000000.0,,,0.0
Colombie,44,"Mollusques, Autres",,0.0,0.0,0.04,0.0,0.0,2000000.0,0.0,2000000.0,2000000.0,,0.0,,,
Colombie,44,Oeufs,,,38.0,10.78,2.54,2.93,668000000.0,1000000.0,2000000.0,521000000.0,45000000.0,668000000.0,102000000.0,,
Colombie,44,Perciform,,0.0,0.0,0.12,0.0,0.02,6000000.0,1000000.0,5000000.0,6000000.0,,1000000.0,,,
Colombie,44,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Colombie,44,Poissons Eau Douce,,0.0,5.0,3.14,0.2,0.87,152000000.0,9000000.0,56000000.0,152000000.0,,105000000.0,,,
Colombie,44,"Poissons Marins, Autres",0.0,0.0,0.0,0.15,0.02,0.06,7000000.0,0.0,5000000.0,7000000.0,,3000000.0,,,0.0
Colombie,44,Poissons Pelagiques,83000000.0,0.0,7.0,2.6,0.35,0.79,209000000.0,51000000.0,211000000.0,126000000.0,,49000000.0,,,0.0
Colombie,44,Viande d'Ovins/Caprins,,,1.0,0.21,0.05,0.08,10000000.0,0.0,0.0,10000000.0,,10000000.0,,,
Colombie,44,Viande de Bovins,,,96.0,16.36,7.69,6.23,807000000.0,44000000.0,3000000.0,790000000.0,17000000.0,848000000.0,,,0.0
Colombie,44,Viande de Suides,,,39.0,6.51,3.36,1.94,314000000.0,0.0,71000000.0,314000000.0,,243000000.0,,,0.0
Colombie,44,Viande de Volailles,,,95.0,27.57,6.6,8.23,1332000000.0,1000000.0,58000000.0,1332000000.0,,1276000000.0,,,0.0
Colombie,44,"Viande, Autre",,,0.0,0.15,0.01,0.07,7000000.0,0.0,0.0,7000000.0,,7000000.0,,,0.0
Congo,46,Abats Comestible,,,8.0,2.55,0.22,1.28,11000000.0,0.0,10000000.0,11000000.0,,1000000.0,,,
Congo,46,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,"Beurre, Ghee",,,1.0,0.04,0.08,0.0,0.0,0.0,0.0,0.0,,,,,
Congo,46,Cephalopodes,,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,,,
Congo,46,Crustacés,,0.0,0.0,0.21,0.0,0.05,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Congo,46,Crème,,,0.0,0.02,0.01,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Graisses Animales Crue,,0.0,2.0,0.11,0.24,0.01,0.0,,0.0,0.0,,0.0,,,
Congo,46,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Congo,46,Lait - Excl Beurre,,0.0,20.0,10.69,0.92,0.98,48000000.0,0.0,46000000.0,48000000.0,,1000000.0,,,
Congo,46,"Mollusques, Autres",,0.0,0.0,0.02,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Oeufs,,,2.0,0.6,0.14,0.17,4000000.0,0.0,2000000.0,3000000.0,1000000.0,2000000.0,0.0,,
Congo,46,Perciform,,0.0,12.0,7.77,0.15,2.35,35000000.0,0.0,23000000.0,35000000.0,,12000000.0,,,0.0
Congo,46,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Poissons Eau Douce,,0.0,16.0,8.18,0.56,2.45,36000000.0,0.0,0.0,36000000.0,,36000000.0,,,
Congo,46,"Poissons Marins, Autres",,0.0,2.0,1.11,0.07,0.31,5000000.0,,0.0,5000000.0,,5000000.0,,,
Congo,46,Poissons Pelagiques,0.0,0.0,20.0,9.16,0.85,2.98,41000000.0,0.0,21000000.0,41000000.0,,19000000.0,,,
Congo,46,Viande d'Ovins/Caprins,,,1.0,0.4,0.09,0.16,2000000.0,,0.0,2000000.0,,2000000.0,,,
Congo,46,Viande de Bovins,,,18.0,4.35,1.13,1.82,19000000.0,0.0,13000000.0,19000000.0,,7000000.0,,,
Congo,46,Viande de Suides,,,13.0,2.39,1.19,0.61,11000000.0,0.0,9000000.0,11000000.0,,2000000.0,,,
Congo,46,Viande de Volailles,,,44.0,13.02,2.7,4.51,58000000.0,0.0,51000000.0,58000000.0,,7000000.0,,,0.0
Congo,46,"Viande, Autre",,,26.0,9.22,0.76,4.55,41000000.0,0.0,0.0,41000000.0,,41000000.0,,,
Costa Rica,48,Abats Comestible,,,5.0,1.82,0.14,0.92,9000000.0,2000000.0,1000000.0,9000000.0,,10000000.0,,,0.0
Costa Rica,48,Animaux Aquatiques Autre,,0.0,0.0,0.02,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Costa Rica,48,"Beurre, Ghee",,,26.0,1.33,2.97,0.03,6000000.0,1000000.0,0.0,6000000.0,,8000000.0,,,
Costa Rica,48,Cephalopodes,,0.0,1.0,0.29,0.01,0.12,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Costa Rica,48,Crustacés,,0.0,1.0,0.89,0.01,0.26,4000000.0,1000000.0,1000000.0,4000000.0,,4000000.0,,,
Costa Rica,48,Crème,,,,,,,0.0,0.0,0.0,,,,,,
Costa Rica,48,Graisses Animales Crue,,8000000.0,77.0,3.88,8.47,0.08,27000000.0,3000000.0,5000000.0,19000000.0,,27000000.0,,,-2000000.0
Costa Rica,48,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Costa Rica,48,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Costa Rica,48,Lait - Excl Beurre,,5000000.0,295.0,183.28,15.06,17.25,943000000.0,172000000.0,49000000.0,893000000.0,54000000.0,1066000000.0,,,0.0
Costa Rica,48,"Mollusques, Autres",,0.0,0.0,0.39,0.0,0.03,2000000.0,0.0,2000000.0,2000000.0,,0.0,,,
Costa Rica,48,Oeufs,,,38.0,10.55,2.49,2.86,60000000.0,3000000.0,2000000.0,51000000.0,1000000.0,60000000.0,7000000.0,,0.0
Costa Rica,48,Perciform,,0.0,1.0,0.6,0.01,0.12,3000000.0,6000000.0,4000000.0,3000000.0,,5000000.0,,,0.0
Costa Rica,48,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Costa Rica,48,Poissons Eau Douce,,0.0,9.0,5.97,0.34,1.5,29000000.0,20000000.0,20000000.0,29000000.0,,28000000.0,,,
Costa Rica,48,"Poissons Marins, Autres",0.0,0.0,1.0,0.6,0.04,0.17,3000000.0,1000000.0,1000000.0,3000000.0,,3000000.0,,,0.0
Costa Rica,48,Poissons Pelagiques,2000000.0,0.0,12.0,4.15,0.61,1.48,22000000.0,17000000.0,23000000.0,20000000.0,,15000000.0,,,1000000.0
Costa Rica,48,Viande d'Ovins/Caprins,,,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,,0.0,,,
Costa Rica,48,Viande de Bovins,,,50.0,15.23,2.67,6.2,74000000.0,17000000.0,7000000.0,74000000.0,,85000000.0,,,0.0
Costa Rica,48,Viande de Suides,,1000000.0,33.0,10.28,2.39,2.64,51000000.0,10000000.0,7000000.0,50000000.0,,54000000.0,,,0.0
Costa Rica,48,Viande de Volailles,,,84.0,24.47,5.86,7.32,119000000.0,3000000.0,8000000.0,119000000.0,,115000000.0,,,
Costa Rica,48,"Viande, Autre",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Croatie,98,Abats Comestible,,27000000.0,6.0,2.07,0.2,1.02,36000000.0,3000000.0,3000000.0,9000000.0,,35000000.0,,,0.0
Croatie,98,Animaux Aquatiques Autre,,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,,,0.0
Croatie,98,"Beurre, Ghee",,,23.0,1.19,2.64,0.03,5000000.0,2000000.0,2000000.0,5000000.0,,5000000.0,,,
Croatie,98,Cephalopodes,,0.0,4.0,1.87,0.05,0.76,8000000.0,1000000.0,8000000.0,8000000.0,,1000000.0,,,
Croatie,98,Crustacés,,0.0,1.0,0.52,0.01,0.16,2000000.0,0.0,2000000.0,2000000.0,,1000000.0,,,
Croatie,98,Crème,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Croatie,98,Graisses Animales Crue,,5000000.0,111.0,8.43,12.45,0.03,45000000.0,6000000.0,13000000.0,36000000.0,,38000000.0,,4000000.0,0.0
Croatie,98,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Croatie,98,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Croatie,98,Lait - Excl Beurre,12000000.0,6000000.0,317.0,231.02,18.75,19.39,1018000000.0,57000000.0,334000000.0,991000000.0,9000000.0,739000000.0,,,1000000.0
Croatie,98,"Mollusques, Autres",,0.0,0.0,0.76,0.01,0.06,3000000.0,1000000.0,2000000.0,3000000.0,,2000000.0,,,
Croatie,98,Oeufs,,,32.0,8.48,2.28,2.49,39000000.0,1000000.0,3000000.0,36000000.0,,37000000.0,2000000.0,,
Croatie,98,Perciform,,0.0,4.0,3.7,0.12,0.76,16000000.0,5000000.0,11000000.0,16000000.0,,10000000.0,,,
Croatie,98,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Croatie,98,Poissons Eau Douce,,0.0,2.0,1.39,0.09,0.38,6000000.0,1000000.0,3000000.0,6000000.0,,4000000.0,,,
Croatie,98,"Poissons Marins, Autres",,0.0,2.0,1.26,0.08,0.35,5000000.0,0.0,1000000.0,5000000.0,,5000000.0,,,
Croatie,98,Poissons Pelagiques,0.0,0.0,23.0,9.48,0.99,3.37,41000000.0,41000000.0,17000000.0,41000000.0,,65000000.0,,,1000000.0
Croatie,98,Viande d'Ovins/Caprins,,,12.0,1.71,1.04,0.63,7000000.0,0.0,2000000.0,7000000.0,,6000000.0,,,
Croatie,98,Viande de Bovins,,,74.0,12.41,5.83,4.97,53000000.0,5000000.0,12000000.0,53000000.0,,47000000.0,,,0.0
Croatie,98,Viande de Suides,,,174.0,42.79,14.44,10.17,184000000.0,14000000.0,91000000.0,184000000.0,,107000000.0,,0.0,0.0
Croatie,98,Viande de Volailles,,,30.0,8.52,1.88,3.02,37000000.0,10000000.0,18000000.0,37000000.0,,29000000.0,,0.0,
Croatie,98,"Viande, Autre",,,2.0,0.87,0.06,0.37,4000000.0,0.0,1000000.0,4000000.0,,3000000.0,,,
Cuba,49,Abats Comestible,0.0,,6.0,1.97,0.17,0.97,22000000.0,0.0,2000000.0,22000000.0,,20000000.0,,,
Cuba,49,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Cuba,49,"Beurre, Ghee",,,5.0,0.26,0.59,0.01,3000000.0,0.0,2000000.0,3000000.0,,1000000.0,,,0.0
Cuba,49,Cephalopodes,,0.0,0.0,0.05,0.0,0.02,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Cuba,49,Crustacés,,0.0,1.0,0.46,0.01,0.17,5000000.0,5000000.0,0.0,5000000.0,,10000000.0,,,0.0
Cuba,49,Crème,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Cuba,49,Graisses Animales Crue,,2000000.0,15.0,0.74,1.65,0.0,11000000.0,,4000000.0,8000000.0,,6000000.0,,,0.0
Cuba,49,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Cuba,49,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Cuba,49,Lait - Excl Beurre,,30000000.0,146.0,99.94,6.8,7.79,1185000000.0,0.0,594000000.0,1126000000.0,29000000.0,591000000.0,,,0.0
Cuba,49,"Mollusques, Autres",,0.0,0.0,0.3,0.0,0.02,3000000.0,0.0,1000000.0,3000000.0,,3000000.0,,,
Cuba,49,Oeufs,,,35.0,9.82,2.32,2.67,119000000.0,0.0,2000000.0,111000000.0,6000000.0,117000000.0,2000000.0,,0.0
Cuba,49,Perciform,0.0,0.0,1.0,0.89,0.01,0.17,10000000.0,0.0,3000000.0,10000000.0,,7000000.0,,,0.0
Cuba,49,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Cuba,49,Poissons Eau Douce,,0.0,4.0,2.37,0.16,0.7,27000000.0,0.0,1000000.0,27000000.0,,26000000.0,,,
Cuba,49,"Poissons Marins, Autres",0.0,0.0,1.0,0.34,0.02,0.1,4000000.0,0.0,1000000.0,4000000.0,,3000000.0,,,0.0
Cuba,49,Poissons Pelagiques,3000000.0,0.0,3.0,1.16,0.13,0.36,16000000.0,0.0,13000000.0,13000000.0,,3000000.0,,,
Cuba,49,Viande d'Ovins/Caprins,,,6.0,1.24,0.46,0.52,14000000.0,,0.0,14000000.0,,14000000.0,,,0.0
Cuba,49,Viande de Bovins,,,37.0,6.39,2.94,2.48,72000000.0,0.0,5000000.0,72000000.0,,67000000.0,,,
