Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Colombie,44,Huil Plantes Oleif Autr,,9000000.0,0.0,0.0,0.0,,13000000.0,3000000.0,2000000.0,0.0,,14000000.0,,4000000.0,0.0
Colombie,44,Huile Graines de Coton,,,4.0,0.15,0.41,,7000000.0,0.0,0.0,7000000.0,,7000000.0,,,
Colombie,44,Huile d'Arachide,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Colombie,44,Huile d'Olive,,,2.0,0.08,0.23,,4000000.0,0.0,4000000.0,4000000.0,,,,,0.0
Colombie,44,Huile de Coco,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
Colombie,44,Huile de Colza&Moutarde,,,7.0,0.27,0.74,,13000000.0,0.0,13000000.0,13000000.0,,0.0,,,
Colombie,44,Huile de Germe de Maïs,,,12.0,0.51,1.39,,24000000.0,0.0,0.0,24000000.0,,25000000.0,,,
Colombie,44,Huile de Palme,,518000000.0,168.0,6.93,18.97,,853000000.0,187000000.0,134000000.0,335000000.0,,945000000.0,,,-40000000.0
Colombie,44,Huile de Palmistes,,,16.0,0.68,1.86,,33000000.0,53000000.0,4000000.0,33000000.0,,82000000.0,,,
Colombie,44,Huile de Soja,,35000000.0,141.0,5.71,15.86,0.05,310000000.0,7000000.0,245000000.0,276000000.0,,69000000.0,,,4000000.0
Colombie,44,Huile de Sésame,,,1.0,0.03,0.08,,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Colombie,44,Huile de Tournesol,,12000000.0,13.0,0.53,1.44,,37000000.0,8000000.0,44000000.0,25000000.0,,1000000.0,,,0.0
Colombie,44,Ignames,47000000.0,,14.0,5.77,0.03,0.28,363000000.0,1000000.0,0.0,279000000.0,36000000.0,363000000.0,,,
Colombie,44,"Légumes, Autres",45000000.0,,14.0,18.89,0.11,0.58,1036000000.0,6000000.0,47000000.0,913000000.0,79000000.0,996000000.0,,,0.0
Colombie,44,Légumineuses Autres,,,14.0,1.52,0.08,0.96,74000000.0,0.0,67000000.0,73000000.0,1000000.0,7000000.0,0.0,,0.0
Colombie,44,Manioc,60000000.0,250000000.0,92.0,38.45,0.28,0.65,2257000000.0,2000000.0,24000000.0,1858000000.0,67000000.0,2227000000.0,,22000000.0,9000000.0
Colombie,44,Maïs,3770000000.0,,255.0,30.15,1.12,5.88,5340000000.0,38000000.0,3649000000.0,1457000000.0,81000000.0,1779000000.0,10000000.0,22000000.0,-50000000.0
Colombie,44,Miel,,,0.0,0.04,,0.0,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,
Colombie,44,Millet,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0
Colombie,44,Miscellanees,,,1.0,,0.01,0.02,,,,,,,,,
Colombie,44,Noix,,,1.0,0.16,0.11,0.03,8000000.0,0.0,7000000.0,8000000.0,,1000000.0,,,0.0
Colombie,44,Oignons,,,10.0,8.79,0.05,0.31,522000000.0,0.0,83000000.0,425000000.0,97000000.0,440000000.0,,,
Colombie,44,Olives,,,0.0,0.02,0.01,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Colombie,44,"Oranges, Mandarines",,,7.0,7.57,0.02,0.12,398000000.0,6000000.0,21000000.0,366000000.0,32000000.0,383000000.0,,,0.0
Colombie,44,Orge,2000000.0,,8.0,1.2,0.03,0.2,307000000.0,10000000.0,264000000.0,58000000.0,5000000.0,13000000.0,1000000.0,242000000.0,40000000.0
Colombie,44,Palmistes,,,,,,,224000000.0,0.0,0.0,,,224000000.0,,224000000.0,
Colombie,44,Pamplemousse,,,0.0,0.01,,,1000000.0,0.0,1000000.0,1000000.0,,,,,
Colombie,44,Patates douces,,,,,,,0.0,0.0,,,,,,,
Colombie,44,Piments,,,,,,,-3000000.0,3000000.0,0.0,,,,,,
Colombie,44,"Plantes Oleiferes, Autre",,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,,,,0.0,0.0
Colombie,44,Pois,,,16.0,1.68,0.09,1.04,84000000.0,0.0,29000000.0,81000000.0,1000000.0,55000000.0,1000000.0,,0.0
Colombie,44,Poivre,,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Colombie,44,Pommes,,,3.0,2.25,0.02,0.02,109000000.0,0.0,106000000.0,109000000.0,,3000000.0,,,
Colombie,44,Pommes de Terre,213000000.0,2000000.0,64.0,33.45,0.17,1.64,2247000000.0,2000000.0,120000000.0,1616000000.0,258000000.0,2129000000.0,85000000.0,73000000.0,
Colombie,44,Racines nda,,,4.0,1.48,0.01,0.06,72000000.0,2000000.0,0.0,72000000.0,,73000000.0,,,
Colombie,44,Raisin,,,2.0,1.35,0.01,0.02,72000000.0,0.0,46000000.0,65000000.0,7000000.0,26000000.0,,,
Colombie,44,Riz (Eq Blanchi),29000000.0,,285.0,28.02,0.47,5.63,1562000000.0,0.0,147000000.0,1354000000.0,14000000.0,1367000000.0,67000000.0,98000000.0,49000000.0
Colombie,44,Seigle,1000000.0,,,,,,1000000.0,0.0,1000000.0,,,,,,0.0
Colombie,44,Soja,,,8.0,0.89,0.44,0.92,436000000.0,0.0,361000000.0,43000000.0,4000000.0,85000000.0,2000000.0,386000000.0,-10000000.0
Colombie,44,Sorgho,525000000.0,,,,,,541000000.0,0.0,497000000.0,,16000000.0,44000000.0,0.0,,
Colombie,44,Sucre Eq Brut,20000000.0,0.0,323.0,33.17,,,1623000000.0,739000000.0,322000000.0,1603000000.0,,2127000000.0,,,-87000000.0
Colombie,44,Sucre non centrifugé,80000000.0,,236.0,24.51,,0.67,1291000000.0,,,1184000000.0,27000000.0,1331000000.0,,,-40000000.0
Colombie,44,"Sucre, betterave",,,1.0,0.72,0.0,0.03,35000000.0,0.0,,35000000.0,,35000000.0,,,
Colombie,44,"Sucre, canne",108000000.0,2946000000.0,,,,,34870000000.0,6000000.0,,,,34876000000.0,1122000000.0,30694000000.0,
Colombie,44,Sésame,,,,,,,3000000.0,0.0,1000000.0,,0.0,3000000.0,0.0,3000000.0,0.0
Colombie,44,Thé,,,0.0,0.04,,0.01,2000000.0,0.0,2000000.0,2000000.0,,0.0,,,
Colombie,44,Tomates,,,8.0,14.58,0.12,0.33,732000000.0,0.0,49000000.0,704000000.0,27000000.0,684000000.0,,,
Colombie,44,Vin,,,1.0,0.35,,,17000000.0,0.0,17000000.0,17000000.0,,,,,0.0
Colombie,44,"Épices, Autres",,,4.0,0.47,0.19,0.14,23000000.0,1000000.0,3000000.0,23000000.0,,21000000.0,,,0.0
Congo,46,"Agrumes, Autres",,,0.0,0.21,,,1000000.0,,1000000.0,1000000.0,,,,,
Congo,46,"Alcool, non Comestible",,3000000.0,,,,,3000000.0,,3000000.0,,,,,,
Congo,46,Aliments pour enfants,,,5.0,0.46,0.04,0.19,2000000.0,0.0,2000000.0,2000000.0,,,,,
Congo,46,Ananas,,,1.0,1.11,0.01,0.01,5000000.0,0.0,1000000.0,5000000.0,0.0,5000000.0,,,
Congo,46,Arachides Decortiquees,,,45.0,3.01,3.7,1.91,23000000.0,0.0,0.0,13000000.0,1000000.0,23000000.0,2000000.0,7000000.0,0.0
Congo,46,Avoine,0.0,,1.0,0.14,0.01,0.03,1000000.0,,1000000.0,1000000.0,,,,,
Congo,46,Bananes,,,35.0,21.02,0.06,0.58,104000000.0,0.0,0.0,94000000.0,10000000.0,104000000.0,,,
Congo,46,Bananes plantains,,,42.0,17.42,0.1,0.38,86000000.0,,,78000000.0,9000000.0,86000000.0,,,
Congo,46,Bière,,,45.0,37.85,,0.52,168000000.0,0.0,21000000.0,168000000.0,,217000000.0,,,-70000000.0
Congo,46,Blé,,0.0,317.0,40.07,1.97,9.2,181000000.0,0.0,181000000.0,178000000.0,3000000.0,,,,0.0
Congo,46,Boissons Alcooliques,,,6.0,0.76,,,3000000.0,0.0,4000000.0,3000000.0,,,,,
Congo,46,Boissons Fermentés,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Congo,46,Café,,1000000.0,0.0,0.18,,0.02,2000000.0,0.0,1000000.0,1000000.0,,3000000.0,,,-2000000.0
Congo,46,Citrons & Limes,,,1.0,1.27,0.01,0.01,6000000.0,,0.0,6000000.0,0.0,6000000.0,,,
Congo,46,Coco (Incl Coprah),,,4.0,0.81,0.38,0.04,4000000.0,,0.0,4000000.0,,4000000.0,,,
Congo,46,"Céréales, Autres",2000000.0,,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,,2000000.0,,,
Congo,46,Dattes,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Congo,46,Edulcorants Autres,,,1.0,0.3,,,1000000.0,0.0,1000000.0,1000000.0,,,,,
Congo,46,Feve de Cacao,,,2.0,0.11,0.21,0.03,4000000.0,1000000.0,0.0,0.0,,5000000.0,,4000000.0,0.0
Congo,46,"Fruits, Autres",,,26.0,18.96,0.71,0.28,88000000.0,0.0,6000000.0,84000000.0,4000000.0,82000000.0,,,
Congo,46,Graines Colza/Moutarde,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Haricots,,,18.0,1.95,0.09,1.18,9000000.0,,5000000.0,9000000.0,0.0,4000000.0,0.0,,
Congo,46,Huil Plantes Oleif Autr,,1000000.0,14.0,0.6,1.6,0.01,4000000.0,0.0,3000000.0,3000000.0,,1000000.0,,,0.0
Congo,46,Huile Graines de Coton,,,4.0,0.16,0.43,,1000000.0,,1000000.0,1000000.0,,,,,
Congo,46,Huile d'Arachide,,,15.0,0.63,1.73,,3000000.0,0.0,0.0,3000000.0,,3000000.0,,,0.0
Congo,46,Huile d'Olive,,,1.0,0.03,0.08,,0.0,,0.0,0.0,,,,,
Congo,46,Huile de Colza&Moutarde,,,0.0,0.0,0.01,,0.0,,0.0,0.0,,,,,
Congo,46,Huile de Germe de Maïs,,,2.0,0.08,0.22,,0.0,,0.0,0.0,,,,,
Congo,46,Huile de Palme,,38000000.0,189.0,7.82,21.43,,73000000.0,4000000.0,51000000.0,35000000.0,,26000000.0,,,0.0
Congo,46,Huile de Palmistes,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Congo,46,Huile de Soja,,,4.0,0.16,0.43,,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Congo,46,Huile de Tournesol,,,0.0,0.01,0.04,,0.0,,0.0,0.0,,,,,
Congo,46,Ignames,,,9.0,3.14,0.02,0.11,16000000.0,,0.0,14000000.0,2000000.0,16000000.0,,,
Congo,46,"Légumes, Autres",,,37.0,31.33,0.65,3.57,143000000.0,0.0,5000000.0,139000000.0,4000000.0,138000000.0,,,
Congo,46,Légumineuses Autres,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Manioc,0.0,0.0,717.0,247.3,0.87,4.43,1250000000.0,0.0,0.0,1100000000.0,150000000.0,1250000000.0,,,0.0
Congo,46,Maïs,,0.0,34.0,3.65,0.36,0.88,17000000.0,,3000000.0,16000000.0,1000000.0,14000000.0,0.0,0.0,0.0
Congo,46,Miel,,,0.0,0.01,,,0.0,,0.0,0.0,,,,,
Congo,46,Millet,14000000.0,,,,,,14000000.0,,0.0,,,14000000.0,,,
Congo,46,Miscellanees,,,2.0,,0.02,0.05,,,,,,,,,
Congo,46,Noix,,,0.0,0.07,0.04,0.01,0.0,,0.0,0.0,,,,,
Congo,46,Oignons,,,2.0,1.78,0.0,0.05,9000000.0,0.0,8000000.0,8000000.0,1000000.0,1000000.0,,,
Congo,46,Olives,,,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,,,,,0.0
Congo,46,"Oranges, Mandarines",,,2.0,2.96,0.01,0.03,13000000.0,0.0,8000000.0,13000000.0,0.0,6000000.0,,,
Congo,46,Orge,,,23.0,4.03,,0.37,41000000.0,0.0,41000000.0,18000000.0,,,,23000000.0,0.0
Congo,46,Palmistes,,,15.0,1.0,1.0,0.0,5000000.0,0.0,,5000000.0,,5000000.0,,,0.0
Congo,46,Pamplemousse,,,0.0,1.02,0.0,0.01,5000000.0,,0.0,5000000.0,,4000000.0,,,
Congo,46,Patates douces,,,5.0,1.72,0.01,0.06,9000000.0,,0.0,8000000.0,1000000.0,9000000.0,,,
Congo,46,Piments,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Congo,46,"Plantes Oleiferes, Autre",0.0,,9.0,0.81,0.76,0.41,4000000.0,,0.0,4000000.0,0.0,4000000.0,0.0,,
Congo,46,Pois,,,12.0,1.31,0.06,0.81,7000000.0,,0.0,6000000.0,0.0,7000000.0,0.0,,
Congo,46,Poivre,,,0.0,0.02,,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Pommes,,,1.0,0.78,0.0,0.0,3000000.0,0.0,3000000.0,3000000.0,,,,,
Congo,46,Pommes de Terre,,0.0,4.0,2.07,0.0,0.08,11000000.0,0.0,5000000.0,9000000.0,1000000.0,6000000.0,1000000.0,,
Congo,46,Racines nda,,,28.0,11.45,0.06,0.5,58000000.0,,0.0,51000000.0,7000000.0,58000000.0,,,
Congo,46,Raisin,,,1.0,0.45,,0.01,2000000.0,,2000000.0,2000000.0,0.0,,,,
Congo,46,Riz (Eq Blanchi),,0.0,164.0,16.51,0.23,3.18,95000000.0,0.0,44000000.0,73000000.0,2000000.0,1000000.0,0.0,20000000.0,50000000.0
Congo,46,Seigle,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Congo,46,Soja,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Congo,46,Sorgho,0.0,,,,,,0.0,,0.0,,,,,,
Congo,46,Sucre Eq Brut,,,170.0,17.35,,,77000000.0,1000000.0,5000000.0,77000000.0,,74000000.0,,,0.0
Congo,46,"Sucre, canne",,,1.0,1.12,,0.01,650000000.0,,,5000000.0,145000000.0,650000000.0,,500000000.0,
Congo,46,Sésame,,,1.0,0.06,0.08,0.03,0.0,0.0,0.0,0.0,,0.0,0.0,,
Congo,46,Thé,,,0.0,0.06,,0.02,0.0,0.0,0.0,0.0,,,,,0.0
Congo,46,Tomates,,,3.0,4.34,0.03,0.13,20000000.0,0.0,16000000.0,19000000.0,0.0,4000000.0,,,
Congo,46,Vin,,,2.0,1.03,,,5000000.0,0.0,5000000.0,5000000.0,,,,,
Congo,46,"Épices, Autres",,,1.0,0.11,0.05,0.03,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Costa Rica,48,"Agrumes, Autres",,,0.0,0.06,,0.0,0.0,2000000.0,1000000.0,0.0,,,,,0.0
Costa Rica,48,"Alcool, non Comestible",,1000000.0,,,,,1000000.0,73000000.0,45000000.0,,,,,,29000000.0
Costa Rica,48,Aliments pour enfants,,,6.0,0.62,0.05,0.26,3000000.0,0.0,3000000.0,3000000.0,,,,,0.0
Costa Rica,48,Ananas,,,33.0,29.17,0.06,0.18,460000000.0,2301000000.0,3000000.0,142000000.0,483000000.0,2685000000.0,,,72000000.0
Costa Rica,48,Arachides Decortiquees,,,9.0,0.57,0.69,0.4,3000000.0,1000000.0,3000000.0,3000000.0,,0.0,0.0,,
Costa Rica,48,Avoine,0.0,,9.0,1.48,0.14,0.36,7000000.0,3000000.0,10000000.0,7000000.0,,,,,
Costa Rica,48,Bananes,186000000.0,,1.0,0.46,0.0,0.01,248000000.0,1928000000.0,2000000.0,2000000.0,60000000.0,2175000000.0,,,0.0
Costa Rica,48,Bananes plantains,5000000.0,,37.0,15.98,0.09,0.31,98000000.0,3000000.0,1000000.0,78000000.0,15000000.0,100000000.0,,,
Costa Rica,48,Bière,,,13.0,12.69,,0.1,62000000.0,6000000.0,13000000.0,62000000.0,,55000000.0,,,0.0
Costa Rica,48,Blé,,0.0,316.0,39.31,1.11,8.09,199000000.0,93000000.0,292000000.0,192000000.0,8000000.0,,,,0.0
Costa Rica,48,Boissons Alcooliques,,,65.0,8.07,,,39000000.0,12000000.0,9000000.0,39000000.0,,43000000.0,,,
Costa Rica,48,Boissons Fermentés,,,0.0,0.04,,,0.0,0.0,0.0,0.0,,,,,
Costa Rica,48,Café,,,3.0,2.59,,0.39,14000000.0,83000000.0,4000000.0,13000000.0,1000000.0,71000000.0,,0.0,21000000.0
Costa Rica,48,Citrons & Limes,,,3.0,6.55,0.04,0.11,32000000.0,0.0,1000000.0,32000000.0,,31000000.0,,,0.0
Costa Rica,48,Coco (Incl Coprah),,,5.0,1.25,0.43,0.05,9000000.0,10000000.0,1000000.0,6000000.0,1000000.0,18000000.0,,2000000.0,0.0
Costa Rica,48,"Céréales, Autres",1000000.0,,1.0,0.07,0.0,0.02,1000000.0,0.0,1000000.0,0.0,,,,,0.0
Costa Rica,48,Dattes,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,
Costa Rica,48,Edulcorants Autres,,,18.0,1.94,,0.0,9000000.0,0.0,10000000.0,9000000.0,,,,,0.0
Costa Rica,48,Feve de Cacao,,,10.0,1.04,0.91,0.17,5000000.0,2000000.0,7000000.0,5000000.0,,1000000.0,,,0.0
Costa Rica,48,"Fruits, Autres",,,43.0,36.64,1.83,0.52,185000000.0,346000000.0,59000000.0,179000000.0,18000000.0,472000000.0,,,0.0
Costa Rica,48,Girofles,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Costa Rica,48,Graines Colza/Moutarde,,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,,,,,
Costa Rica,48,Graines de coton,,,,,,,0.0,1000000.0,0.0,,,1000000.0,0.0,0.0,
Costa Rica,48,Graines de tournesol,,,1.0,0.14,0.11,0.05,1000000.0,0.0,1000000.0,1000000.0,,,,,
Costa Rica,48,Haricots,,,93.0,10.08,0.44,6.08,51000000.0,1000000.0,37000000.0,49000000.0,2000000.0,16000000.0,0.0,,0.0
Costa Rica,48,Huil Plantes Oleif Autr,,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,1000000.0,0.0,,4000000.0,,0.0,0.0
Costa Rica,48,Huile Graines de Coton,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,
Costa Rica,48,Huile d'Arachide,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Costa Rica,48,Huile d'Olive,,,8.0,0.32,0.87,,2000000.0,0.0,2000000.0,2000000.0,,,,,
Costa Rica,48,Huile de Coco,,0.0,0.0,0.02,0.05,,0.0,0.0,0.0,0.0,,0.0,,,
Costa Rica,48,Huile de Colza&Moutarde,,0.0,,,,,0.0,0.0,0.0,,,,,,
Costa Rica,48,Huile de Germe de Maïs,,,5.0,0.21,0.56,,1000000.0,0.0,1000000.0,1000000.0,,,,,
Costa Rica,48,Huile de Palme,,104000000.0,153.0,6.4,17.36,0.01,135000000.0,177000000.0,39000000.0,31000000.0,,300000000.0,,,-27000000.0
Costa Rica,48,Huile de Palmistes,,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,1000000.0,0.0,,21000000.0,,,0.0
Costa Rica,48,Huile de Soja,,2000000.0,160.0,6.62,18.15,,35000000.0,8000000.0,1000000.0,32000000.0,,41000000.0,,,0.0
Costa Rica,48,Huile de Sésame,,,2.0,0.06,0.17,,0.0,,0.0,0.0,,0.0,,,
Costa Rica,48,Huile de Tournesol,,0.0,18.0,0.73,2.01,,4000000.0,0.0,4000000.0,4000000.0,,,,,0.0
Costa Rica,48,Ignames,,0.0,3.0,0.92,0.01,0.03,6000000.0,19000000.0,0.0,4000000.0,,25000000.0,2000000.0,,0.0
Costa Rica,48,"Légumes, Autres",0.0,,17.0,19.08,0.11,0.51,89000000.0,225000000.0,24000000.0,93000000.0,5000000.0,290000000.0,,,0.0
Costa Rica,48,Légumineuses Autres,0.0,,4.0,0.4,0.04,0.23,2000000.0,0.0,2000000.0,2000000.0,,,,,
Costa Rica,48,Manioc,,3000000.0,12.0,4.43,0.03,0.12,32000000.0,123000000.0,4000000.0,22000000.0,7000000.0,145000000.0,,,5000000.0
Costa Rica,48,Maïs,606000000.0,13000000.0,101.0,10.77,1.21,2.64,706000000.0,2000000.0,693000000.0,52000000.0,34000000.0,14000000.0,0.0,,0.0
Costa Rica,48,Miel,,,2.0,0.26,,0.0,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,0.0
Costa Rica,48,Millet,1000000.0,,,,,,1000000.0,,1000000.0,,,,,,
Costa Rica,48,Miscellanees,,,0.0,,0.0,0.0,,,,,,,,,
Costa Rica,48,Noix,,,8.0,0.81,0.78,0.21,4000000.0,0.0,4000000.0,4000000.0,,0.0,,,0.0
Costa Rica,48,Oignons,,,8.0,7.53,0.04,0.27,41000000.0,1000000.0,1000000.0,37000000.0,4000000.0,42000000.0,,,
Costa Rica,48,Olives,,,0.0,0.13,0.03,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Costa Rica,48,"Oranges, Mandarines",,,17.0,29.43,0.04,0.28,195000000.0,259000000.0,96000000.0,143000000.0,52000000.0,280000000.0,,,79000000.0
Costa Rica,48,Orge,0.0,,22.0,3.14,0.11,0.78,27000000.0,0.0,27000000.0,15000000.0,,,,12000000.0,0.0
Costa Rica,48,Palmistes,,10000000.0,,,,,62000000.0,13000000.0,22000000.0,,,52000000.0,,52000000.0,0.0
Costa Rica,48,Pamplemousse,,1000000.0,2.0,4.17,0.01,0.03,21000000.0,0.0,1000000.0,20000000.0,,20000000.0,,,0.0
Costa Rica,48,Patates douces,,,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Costa Rica,48,Piments,,,,,,,-1000000.0,2000000.0,1000000.0,,,,,,
Costa Rica,48,"Plantes Oleiferes, Autre",1000000.0,0.0,0.0,0.0,0.0,0.0,14000000.0,6000000.0,2000000.0,0.0,,11000000.0,,13000000.0,7000000.0
Costa Rica,48,Pois,,,1.0,0.1,0.0,0.06,0.0,0.0,0.0,0.0,,,,,
Costa Rica,48,Poivre,,,2.0,0.27,0.02,0.08,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Costa Rica,48,Pommes,,,7.0,8.31,0.03,0.02,41000000.0,1000000.0,32000000.0,41000000.0,,,,,9000000.0
Costa Rica,48,Pommes de Terre,2000000.0,17000000.0,26.0,15.41,0.05,0.61,103000000.0,1000000.0,51000000.0,75000000.0,6000000.0,53000000.0,3000000.0,,0.0
Costa Rica,48,Racines nda,,,12.0,4.21,0.03,0.19,17000000.0,17000000.0,0.0,20000000.0,,34000000.0,,,
Costa Rica,48,Raisin,,,4.0,2.61,0.02,0.04,13000000.0,1000000.0,13000000.0,13000000.0,,,,,
Costa Rica,48,Riz (Eq Blanchi),,0.0,428.0,45.69,0.72,8.47,233000000.0,5000000.0,89000000.0,223000000.0,6000000.0,150000000.0,4000000.0,,0.0
Costa Rica,48,Seigle,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Costa Rica,48,Soja,,,14.0,1.54,0.75,1.59,251000000.0,0.0,234000000.0,8000000.0,,0.0,,244000000.0,17000000.0
Costa Rica,48,Sorgho,1000000.0,,,,,,1000000.0,0.0,1000000.0,,0.0,0.0,0.0,,
Costa Rica,48,Sucre Eq Brut,,0.0,467.0,48.0,,,234000000.0,263000000.0,25000000.0,234000000.0,,448000000.0,,,25000000.0
Costa Rica,48,Sucre non centrifugé,,,23.0,2.36,0.03,0.03,12000000.0,,,12000000.0,,12000000.0,,0.0,
Costa Rica,48,"Sucre, betterave",,,,,,,0.0,0.0,,,,,,,
Costa Rica,48,"Sucre, canne",8000000.0,,,,,,4850000000.0,0.0,0.0,,295000000.0,4850000000.0,36000000.0,4511000000.0,
Costa Rica,48,Sésame,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
Costa Rica,48,Thé,,,0.0,0.1,,0.02,1000000.0,1000000.0,1000000.0,1000000.0,,,,,0.0
Costa Rica,48,Tomates,,,16.0,23.04,0.17,0.7,118000000.0,21000000.0,79000000.0,112000000.0,6000000.0,60000000.0,,,0.0
Costa Rica,48,Vin,,,4.0,2.02,,,10000000.0,0.0,10000000.0,10000000.0,,,,,
Costa Rica,48,"Épices, Autres",,,1.0,0.16,0.04,0.04,1000000.0,2000000.0,1000000.0,1000000.0,,2000000.0,,,1000000.0
Croatie,98,"Agrumes, Autres",,,0.0,0.32,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,,,,0.0
Croatie,98,"Alcool, non Comestible",,5000000.0,,,,,5000000.0,4000000.0,3000000.0,,,1000000.0,,,5000000.0
Croatie,98,Aliments pour enfants,,,,,,,-7000000.0,8000000.0,1000000.0,,,,,,
Croatie,98,Ananas,,,1.0,0.96,0.0,0.01,4000000.0,2000000.0,6000000.0,4000000.0,,,,,
Croatie,98,Arachides Decortiquees,,,12.0,0.75,1.01,0.54,3000000.0,0.0,3000000.0,3000000.0,,,,,
Croatie,98,Avoine,53000000.0,,1.0,0.16,0.01,0.04,58000000.0,4000000.0,2000000.0,1000000.0,1000000.0,60000000.0,4000000.0,,
Croatie,98,Bananes,,,20.0,11.87,0.1,0.23,54000000.0,0.0,54000000.0,51000000.0,3000000.0,,,,
Croatie,98,Bananes plantains,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Croatie,98,Bière,,,105.0,77.95,,1.07,334000000.0,55000000.0,44000000.0,334000000.0,,346000000.0,,,
Croatie,98,Blé,160000000.0,0.0,796.0,106.59,5.43,22.76,680000000.0,456000000.0,137000000.0,457000000.0,29000000.0,999000000.0,34000000.0,0.0,0.0
Croatie,98,Boissons Alcooliques,,,27.0,3.34,,,14000000.0,4000000.0,6000000.0,14000000.0,,13000000.0,,,
Croatie,98,Boissons Fermentés,,,0.0,0.23,,,1000000.0,5000000.0,6000000.0,1000000.0,,0.0,,,0.0
Croatie,98,Café,,,8.0,5.81,,0.94,25000000.0,5000000.0,30000000.0,25000000.0,,,,,
Croatie,98,Citrons & Limes,,,1.0,2.68,0.01,0.04,12000000.0,0.0,12000000.0,12000000.0,0.0,0.0,,,
Croatie,98,Coco (Incl Coprah),,0.0,1.0,0.33,0.11,0.01,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Croatie,98,"Céréales, Autres",52000000.0,,7.0,0.72,0.02,0.19,55000000.0,1000000.0,5000000.0,3000000.0,,50000000.0,0.0,0.0,0.0
Croatie,98,Dattes,,,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,,,,,
Croatie,98,Edulcorants Autres,0.0,0.0,66.0,9.07,,0.03,39000000.0,243000000.0,180000000.0,39000000.0,,91000000.0,,,12000000.0
Croatie,98,Feve de Cacao,,,74.0,3.45,6.73,0.79,15000000.0,6000000.0,21000000.0,15000000.0,,,,,
Croatie,98,"Fruits, Autres",,,27.0,20.58,0.24,0.38,111000000.0,11000000.0,46000000.0,88000000.0,5000000.0,76000000.0,,18000000.0,
Croatie,98,Girofles,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
Croatie,98,Graines Colza/Moutarde,,,2.0,0.0,0.0,0.0,25000000.0,19000000.0,1000000.0,1000000.0,1000000.0,48000000.0,0.0,23000000.0,-6000000.0
Croatie,98,Graines de coton,,0.0,,,,,0.0,,0.0,,,,,,
Croatie,98,Graines de tournesol,2000000.0,,,,,,38000000.0,85000000.0,1000000.0,,4000000.0,131000000.0,0.0,32000000.0,-8000000.0
Croatie,98,Haricots,5000000.0,,5.0,0.56,0.03,0.34,7000000.0,0.0,6000000.0,2000000.0,0.0,1000000.0,0.0,,0.0
